"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,-180,-16.2846440075076
3.8,90,-179,-17.1223907058317
3.8,90,-178,-18.3019009612718
3.8,90,-177,-19.6454574999123
3.8,90,-176,-20.6576161930826
3.8,90,-175,-20.6444570856695
3.8,90,-174,-19.5830125655665
3.8,90,-173,-18.1515387936567
3.8,90,-172,-16.8499447972506
3.8,90,-171,-15.8514085492237
3.8,90,-170,-15.1841177529913
3.8,90,-169,-14.832301823228
3.8,90,-168,-14.7679968528901
3.8,90,-167,-14.9552237032636
3.8,90,-166,-15.3421271647697
3.8,90,-165,-15.8459795797965
3.8,90,-164,-16.3393561908283
3.8,90,-163,-16.6621089532462
3.8,90,-162,-16.6879538666624
3.8,90,-161,-16.4098022284003
3.8,90,-160,-15.941691419349
3.8,90,-159,-15.4337521883066
3.8,90,-158,-15.0016363306399
3.8,90,-157,-14.710148986649
3.8,90,-156,-14.5828848330088
3.8,90,-155,-14.6121366816466
3.8,90,-154,-14.7614205474346
3.8,90,-153,-14.9626691734209
3.8,90,-152,-15.1171068373338
3.8,90,-151,-15.1154239067988
3.8,90,-150,-14.884174663944
3.8,90,-149,-14.4288885218688
3.8,90,-148,-13.8285802192586
3.8,90,-147,-13.1884537207231
3.8,90,-146,-12.5987474576524
3.8,90,-145,-12.1215299476391
3.8,90,-144,-11.7953030129111
3.8,90,-143,-11.6440424416968
3.8,90,-142,-11.6848695903647
3.8,90,-141,-11.9334287442971
3.8,90,-140,-12.4074762217359
3.8,90,-139,-13.1289155199488
3.8,90,-138,-14.1228696909778
3.8,90,-137,-15.4070382110016
3.8,90,-136,-16.9469559345253
3.8,90,-135,-18.510260656645
3.8,90,-134,-19.414316478671
3.8,90,-133,-18.8896868457299
3.8,90,-132,-17.2591379908523
3.8,90,-131,-15.3739240583862
3.8,90,-130,-13.6521847819914
3.8,90,-129,-12.1885613761141
3.8,90,-128,-10.9734404792308
3.8,90,-127,-9.9752485604975
3.8,90,-126,-9.16279451996563
3.8,90,-125,-8.50996099742251
3.8,90,-124,-7.99579360235159
3.8,90,-123,-7.60360427287393
3.8,90,-122,-7.32003676206916
3.8,90,-121,-7.13430247896896
3.8,90,-120,-7.03759715273061
3.8,90,-119,-7.0226640912426
3.8,90,-118,-7.0834668443752
3.8,90,-117,-7.21494066563536
3.8,90,-116,-7.41279929473609
3.8,90,-115,-7.67337909986262
3.8,90,-114,-7.99350629105233
3.8,90,-113,-8.37037495528747
3.8,90,-112,-8.8014242931362
3.8,90,-111,-9.28420279934567
3.8,90,-110,-9.81620531733093
3.8,90,-109,-10.3946660640666
3.8,90,-108,-11.016287329467
3.8,90,-107,-11.6768808616521
3.8,90,-106,-12.3708999093835
3.8,90,-105,-13.0908505792259
3.8,90,-104,-13.8266024140943
3.8,90,-103,-14.5646855588355
3.8,90,-102,-15.2877792581658
3.8,90,-101,-15.9747525923194
3.8,90,-100,-16.6017334272669
3.8,90,-99,-17.1445737634091
3.8,90,-98,-17.5825471852332
3.8,90,-97,-17.9022244249299
3.8,90,-96,-18.0998312111586
3.8,90,-95,-18.180785306675
3.8,90,-94,-18.1565276389681
3.8,90,-93,-18.0401222448731
3.8,90,-92,-17.8423939465234
3.8,90,-91,-17.5697029774818
3.8,90,-90,-17.2236001801694
3.8,90,-89,-16.8020630354918
3.8,90,-88,-16.3017609379326
3.8,90,-87,-15.7206537221355
3.8,90,-86,-15.0601581128087
3.8,90,-85,-14.3262469389969
3.8,90,-84,-13.5292412848541
3.8,90,-83,-12.6825570346176
3.8,90,-82,-11.8009912587485
3.8,90,-81,-10.8991319441167
3.8,90,-80,-9.99023805994788
3.8,90,-79,-9.08566409411714
3.8,90,-78,-8.19472734640448
3.8,90,-77,-7.32485796780044
3.8,90,-76,-6.48188866052414
3.8,90,-75,-5.67038529021243
3.8,90,-74,-4.89396255586137
3.8,90,-73,-4.15555982320977
3.8,90,-72,-3.45767093835116
3.8,90,-71,-2.80253154251673
3.8,90,-70,-2.19227156979378
3.8,90,-69,-1.62904181558862
3.8,90,-68,-1.11512336153689
3.8,90,-67,-0.653028189656942
3.8,90,-66,-0.245599057283288
3.8,90,-65,0.103883024177095
3.8,90,-64,0.391574262757033
3.8,90,-63,0.612914753476221
3.8,90,-62,0.762430430940581
3.8,90,-61,0.833467314245032
3.8,90,-60,0.817823031158385
3.8,90,-59,0.705219868775011
3.8,90,-58,0.482526712096139
3.8,90,-57,0.132568921911396
3.8,90,-56,-0.36776776422449
3.8,90,-55,-1.0507080534083
3.8,90,-54,-1.96321195579394
3.8,90,-53,-3.17771321654674
3.8,90,-52,-4.81461745042501
3.8,90,-51,-7.09529682483852
3.8,90,-50,-10.483294450435
3.8,90,-49,-15.9415040501922
3.8,90,-48,-18.4153391077939
3.8,90,-47,-11.8797226173389
3.8,90,-46,-7.41198421425797
3.8,90,-45,-4.39221183221215
3.8,90,-44,-2.1807408807492
3.8,90,-43,-0.490203229243507
3.8,90,-42,0.824247181169072
3.8,90,-41,1.84260833302587
3.8,90,-40,2.61106143327769
3.8,90,-39,3.15581879550653
3.8,90,-38,3.48968662057665
3.8,90,-37,3.61502234077603
3.8,90,-36,3.52448553236241
3.8,90,-35,3.19992413769081
3.8,90,-34,2.60895824270332
3.8,90,-33,1.6977469701906
3.8,90,-32,0.376200417526154
3.8,90,-31,-1.51330628804608
3.8,90,-30,-4.26129196017533
3.8,90,-29,-8.31966794764045
3.8,90,-28,-11.8895368413632
3.8,90,-27,-8.09977060315819
3.8,90,-26,-3.70915642996899
3.8,90,-25,-0.645446419388996
3.8,90,-24,1.5367199402754
3.8,90,-23,3.1247482032777
3.8,90,-22,4.27035400024689
3.8,90,-21,5.05507744834117
3.8,90,-20,5.52107371584179
3.8,90,-19,5.68456917216092
3.8,90,-18,5.54055630747161
3.8,90,-17,5.06144335671547
3.8,90,-16,4.1887061584379
3.8,90,-15,2.81165791882642
3.8,90,-14,0.7150089014658
3.8,90,-13,-2.56008358145424
3.8,90,-12,-7.91016255095023
3.8,90,-11,-9.84717398938945
3.8,90,-10,-3.53285885791782
3.8,90,-9,0.756152954302307
3.8,90,-8,3.60109394014462
3.8,90,-7,5.60316886730854
3.8,90,-6,7.03484338282056
3.8,90,-5,8.03016688678716
3.8,90,-4,8.65672181695004
3.8,90,-3,8.94323629981344
3.8,90,-2,8.88922968077524
3.8,90,-1,8.46426142787589
3.8,90,0,7.59594914115626
3.8,90,1,6.13575101985553
3.8,90,2,3.76019004210611
3.8,90,3,-0.389230614847485
3.8,90,4,-9.23865329512292
3.8,90,5,-4.06475264726523
3.8,90,6,3.20089507889941
3.8,90,7,7.3881893506257
3.8,90,8,10.2978583126517
3.8,90,9,12.4983125559656
3.8,90,10,14.235610362696
3.8,90,11,15.6383771266791
3.8,90,12,16.7823800647547
3.8,90,13,17.7160521891461
3.8,90,14,18.4722265044571
3.8,90,15,19.0741432342917
3.8,90,16,19.5387815873361
3.8,90,17,19.8788239306093
3.8,90,18,20.1038686462691
3.8,90,19,20.2212043916659
3.8,90,20,20.236313905812
3.8,90,21,20.153201714976
3.8,90,22,19.9745999513003
3.8,90,23,19.7020831240766
3.8,90,24,19.3361077950807
3.8,90,25,18.875982245005
3.8,90,26,18.319761553918
3.8,90,27,17.6640526921464
3.8,90,28,16.9036994123189
3.8,90,29,16.0312935008009
3.8,90,30,15.0364190300429
3.8,90,31,13.9044627812516
3.8,90,32,12.6146797893565
3.8,90,33,11.136899363871
3.8,90,34,9.42556256246433
3.8,90,35,7.40802068041039
3.8,90,36,4.9589084625767
3.8,90,37,1.83448618643609
3.8,90,38,-2.54241957467987
3.8,90,39,-10.1888256636035
3.8,90,40,-17.7005397364249
3.8,90,41,-6.85547743636332
3.8,90,42,-2.48644748313292
3.8,90,43,0.033476307743531
3.8,90,44,1.67878815825626
3.8,90,45,2.80602204088185
3.8,90,46,3.58543227835708
3.8,90,47,4.11168647655773
3.8,90,48,4.44293173732217
3.8,90,49,4.6174897556344
3.8,90,50,4.66197592667455
3.8,90,51,4.5956356511811
3.8,90,52,4.43283083637979
3.8,90,53,4.18454692263888
3.8,90,54,3.85934713468823
3.8,90,55,3.46399784433896
3.8,90,56,3.00388917498596
3.8,90,57,2.48332284524755
3.8,90,58,1.90571056074195
3.8,90,59,1.27370973944944
3.8,90,60,0.589313425079001
3.8,90,61,-0.146094990483289
3.8,90,62,-0.931715725343846
3.8,90,63,-1.76733162112954
3.8,90,64,-2.65333078085754
3.8,90,65,-3.59075323597517
3.8,90,66,-4.58136372907586
3.8,90,67,-5.62775431511902
3.8,90,68,-6.73348194421413
3.8,90,69,-7.90324700718942
3.8,90,70,-9.14311754293928
3.8,90,71,-10.4607964942821
3.8,90,72,-11.8659057190218
3.8,90,73,-13.3701931026609
3.8,90,74,-14.9873848406173
3.8,90,75,-16.7319049056781
3.8,90,76,-18.6143343781834
3.8,90,77,-20.6279888907445
3.8,90,78,-22.7134840377987
3.8,90,79,-24.6836001028259
3.8,90,80,-26.1527440895825
3.8,90,81,-26.7216483819211
3.8,90,82,-26.434516638703
3.8,90,83,-25.7210508931176
3.8,90,84,-24.9407842779868
3.8,90,85,-24.2580662517033
3.8,90,86,-23.7237960066897
3.8,90,87,-23.344177455529
3.8,90,88,-23.1115720172546
3.8,90,89,-23.0159553343084
3.8,90,90,-23.0486425096222
3.8,90,91,-23.2030363471404
3.8,90,92,-23.4740024963864
3.8,90,93,-23.8560873151951
3.8,90,94,-24.3399270865673
3.8,90,95,-24.9053099179231
3.8,90,96,-25.5085895587664
3.8,90,97,-26.0636887128111
3.8,90,98,-26.4267852640297
3.8,90,99,-26.4198376674066
3.8,90,100,-25.9252185821213
3.8,90,101,-24.9794052916412
3.8,90,102,-23.7398527732345
3.8,90,103,-22.3730601586074
3.8,90,104,-20.9922008132763
3.8,90,105,-19.6572266677666
3.8,90,106,-18.3943127050462
3.8,90,107,-17.2119528947021
3.8,90,108,-16.1104038502263
3.8,90,109,-15.0865434321409
3.8,90,110,-14.1362113095661
3.8,90,111,-13.2552787336763
3.8,90,112,-12.440100853494
3.8,90,113,-11.687676886414
3.8,90,114,-10.9956772558568
3.8,90,115,-10.3624150175274
3.8,90,116,-9.78679896075455
3.8,90,117,-9.26828631510805
3.8,90,118,-8.80684358250219
3.8,90,119,-8.40291958882858
3.8,90,120,-8.05743294505072
3.8,90,121,-7.7717755297137
3.8,90,122,-7.54783378391178
3.8,90,123,-7.388030297563
3.8,90,124,-7.29538928779233
3.8,90,125,-7.27363115351298
3.8,90,126,-7.32730342019776
3.8,90,127,-7.46195815296701
3.8,90,128,-7.6843892661884
3.8,90,129,-8.00294651084593
3.8,90,130,-8.42794399880879
3.8,90,131,-8.97217255298318
3.8,90,132,-9.65148433406271
3.8,90,133,-10.4852760098036
3.8,90,134,-11.4962388289598
3.8,90,135,-12.707294124143
3.8,90,136,-14.1291027466219
3.8,90,137,-15.7185985511566
3.8,90,138,-17.2667087665293
3.8,90,139,-18.2419267445898
3.8,90,140,-18.0551945721066
3.8,90,141,-16.8632557067072
3.8,90,142,-15.3259402279778
3.8,90,143,-13.8624649234806
3.8,90,144,-12.6122638003883
3.8,90,145,-11.5977890002998
3.8,90,146,-10.8074012842012
3.8,90,147,-10.2233259984155
3.8,90,148,-9.82947461226803
3.8,90,149,-9.6127848023251
3.8,90,150,-9.56242600826826
3.8,90,151,-9.66804459154419
3.8,90,152,-9.9171234340807
3.8,90,153,-10.2911229405626
3.8,90,154,-10.7601177760353
3.8,90,155,-11.2766118012938
3.8,90,156,-11.7720649097741
3.8,90,157,-12.1640962060958
3.8,90,158,-12.3819663259802
3.8,90,159,-12.4020266572342
3.8,90,160,-12.2641366726923
3.8,90,161,-12.0521916132784
3.8,90,162,-11.8590383921756
3.8,90,163,-11.7635711936175
3.8,90,164,-11.8259018484565
3.8,90,165,-12.0924391750522
3.8,90,166,-12.6034003908016
3.8,90,167,-13.39946458214
3.8,90,168,-14.5258188071222
3.8,90,169,-16.0280581475617
3.8,90,170,-17.9150430018939
3.8,90,171,-19.9954619153231
3.8,90,172,-21.4658741007741
3.8,90,173,-21.2198205456888
3.8,90,174,-19.723208838276
3.8,90,175,-18.1317659716526
3.8,90,176,-16.9081766631071
3.8,90,177,-16.1279435343621
3.8,90,178,-15.7763109661654
3.8,90,179,-15.8324632867049
3.8,90,180,-16.2846440075076
